buyer_activity,contract_type,buyer_type,quality_criteria,Subnetwork_ID,Subgraph_ID,Node_ID,Winner_or_Buyer,Degree_Centrality,Betweenness_Centrality,Closeness_Centrality,Eigenvector_Centrality
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Brenova Építőipari Kft.,Winner,0.00046522447080716444,0.00039309684677676004,0.1303398720553012,0.00022364194877964993
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Mélykút Város Önkormányzat ,Buyer,0.0013956734124214933,0.001410861698517042,0.12053834291322024,9.60049541552538e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nemes Bau Plusz Építési Kft.,Winner,0.0006978367062107466,0.004181391648971792,0.16554353267357233,0.010319472831505281
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Páty Község Önkormányzata ,Buyer,0.0011630611770179111,0.0018602484307333475,0.14207343269770978,0.0011483827243428894
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Syntax Consult Kft.,Winner,0.0018608978832286578,0.0028278171501186587,0.1187536255904533,3.89950526544856e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Rakacaszend Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.10615076915479395,4.147508021292683e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kavíz Kaposvári Víz És Csatornamű Kft.,Winner,0.00023261223540358222,0.0,0.16034463466487636,0.004980431601610974
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kaposvár Megyei Jogú Város Önkormányzata ,Buyer,0.003954408001860898,0.027665182724462115,0.19095633633900413,0.04686068908089614
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Mizsik László EV,Winner,0.00046522447080716444,0.0009302324574492255,0.1036828015338977,1.3702354274273437e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Pányok Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.0939487313971022,1.4730134122646985e-07
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,"V Kristály 95 Építőipari, , És Mérnöki Iroda Kft.",Winner,0.00046522447080716444,7.39821929499336e-05,0.14954603958673948,0.0012855307467802709
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Jászapáti Városi Önkormányzat ,Buyer,0.0018608978832286578,0.007105006969221474,0.17520479276195133,0.010279520315629872
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Hvtbau Korlátotlt Felelősségű Társaság ,Winner,0.00023261223540358222,0.0,0.15259290810350334,0.003742230595227865
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Fót Város Önkormányzata ,Buyer,0.0023261223540358223,0.004372801463225058,0.1800628272251309,0.035194566744571394
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nk Építő Kft.,Winner,0.00046522447080716444,0.0006272382279041602,0.16112589483152806,0.008305986047579638
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Pécs Megyei Jogú Város Önkormányzata ,Buyer,0.004884856943475227,0.029086581878534194,0.1919453498236371,0.07412532964501731
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Orostherm Mérnökszolgálati És Szerelőipari Kft.,Winner,0.00046522447080716444,0.00022150769861634654,0.16039249337760697,0.005145260425211847
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Végegyháza Község Önkormányzata ,Buyer,0.00046522447080716444,2.628974510901978e-05,0.14324747592549397,0.0013084316769921514
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kunfehértó Község Önkormányzata ,Buyer,0.0006978367062107466,0.00020626725615854917,0.14533959903985935,0.0016254188857844302
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Handel Bau Kft.,Winner,0.0009304489416143289,0.00044111393176541464,0.15576651327946664,0.008572396950354586
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Road Mérnökiroda Építő És Kft.,Winner,0.00209351011863224,0.0046984834571678165,0.14740270872621292,0.0009087993887648454
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Csenger Város Önkormányzata ,Buyer,0.0016282856478250756,0.004480676007102967,0.16027290012302875,0.003470194785006941
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Pátyod Község Önkormányzata ,Buyer,0.0016282856478250756,0.0032138360699838445,0.14099242399396544,0.00042304436744603196
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Vdbk Vagyonkezelő Kft.,Winner,0.00046522447080716444,0.0009302324574492255,0.11908917144519239,5.120342923413263e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Iváncsa Községi Önkormányzat ,Buyer,0.0011630611770179111,0.0028146063369571496,0.13516742650526647,0.0004762066133561203
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Hettyeiéptech Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.15652648825778262,0.006543927881511935
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Sümeg Város Önkormányzata ,Buyer,0.0032565712956501513,0.019743294447896787,0.18556567531402426,0.06158329218793389
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Thermál Építő És Kft.,Winner,0.0006978367062107466,0.0005037493507782278,0.14432470540839965,0.0009994710544138565
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kerecsend Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.12612586181604812,0.00010630301967552655
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kővágóép Kft.,Winner,0.0009304489416143289,0.0010304269138602237,0.16181729212933338,0.00663917872812078
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Siófok Város Önkormányzata ,Buyer,0.0046522447080716445,0.009952451817386743,0.16676364482718492,0.014888547987106386
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kálmárk Kft.,Winner,0.00046522447080716444,0.0013950239599261833,0.1080992733033267,3.198285546638706e-06
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Somogyszentpál Község Önkormányzata ,Buyer,0.0006978367062107466,0.0009303406995317772,0.09756485032793955,3.4787208427741355e-07
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Hgt Invest Kft.,Winner,0.0011630611770179111,0.0016492077222436895,0.1635284719844802,0.0055134876235998454
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tolna Megyei Önkormányzat ,Buyer,0.0013956734124214933,0.0055631667176175145,0.16190260987459043,0.006545363581172353
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Szekszárdi Kajakkenu Sportegyesület ,Buyer,0.0009304489416143289,2.470308443643327e-05,0.14177357121656828,0.0019161901295249267
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Ördögsziget Kft.,Winner,0.00023261223540358222,0.0,0.12906421687832118,0.00015322422099485846
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Kiskunmajsa Város Önkormányzata ,Buyer,0.0023261223540358223,0.003155514488682959,0.14818517114198063,0.0014417467836366222
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Gplan Építő Kft.,Winner,0.0027913468248429866,0.011087449430020139,0.16623487104133639,0.017770597589186726
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Gyód Község Önkormányzata ,Buyer,0.00023261223540358222,0.0,0.1425445140754004,0.001888261763184384
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Opulento Kft.,Winner,0.00023261223540358222,0.0,0.12262186599731881,0.00010439450811487493
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Versend Község Önkormányzata ,Buyer,0.00046522447080716444,0.00046522447080716444,0.13975488443158546,0.0009825040344048695
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Swietelsky Építő Kft.,Winner,0.0027913468248429866,0.014432391646524455,0.19031386958254018,0.07655488221992211
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Budapest Főváros Xvi. Kerületi Önkormányzat ,Buyer,0.005582693649685973,0.04811630699862245,0.20957441622385803,0.12573275305727116
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Közműút J.K.K. Építő És Kft.,Winner,0.00023261223540358222,0.0,0.17326992059973398,0.013364925839239827
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Építőés Épületkarbantartó Zrt.,Winner,0.0009304489416143289,0.004376574246340813,0.1641278204100332,0.006001004173845514
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Budapest Főváros Ix. Kerület Ferencváros Önkormányzata ,Buyer,0.00418702023726448,0.011475773424592136,0.18010808999120198,0.03284550856678387
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Szabados És Társa Építőipari Kft.,Winner,0.00023261223540358222,0.0,0.15262541271700927,0.0034946544007231346
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Bólyi Faiskola Kft.,Winner,0.00023261223540358222,0.0,0.1311670480549199,0.0003186574895257498
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Bóly Város Önkormányzat ,Buyer,0.0016282856478250756,0.0036131270771968746,0.15096393580784492,0.0029989620484535953
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Magiszters Építőipari Kft.,Winner,0.0011630611770179111,0.0017676053068144087,0.1373438548289192,0.0002475599363421067
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Tiszaadony Község Önkormányzata ,Buyer,0.0006978367062107466,0.0007278146960925334,0.1463888037593217,0.0007316960426461685
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,M És M Építőipari Szolgálató Kft.,Winner,0.0006978367062107466,0.002287077655285251,0.15906315906315907,0.004127827037844738
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Mb Trendép Építőipari Kft.,Winner,0.0006978367062107466,0.0006235082027931556,0.13643720841664286,0.00022592486942178702
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nagycserkesz Község Önkormányzata ,Buyer,0.0006978367062107466,0.0006022096260375656,0.1332320947097654,0.00022133675602013529
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,"Körösaqua Tervezési, Beruházási És Kft.",Winner,0.00046522447080716444,0.00046522447080716444,0.163553357428191,0.00770779877044517
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Békésszentandrás Nagyközség Önkormányzata ,Buyer,0.0018608978832286578,0.007241701004155798,0.19550684433125654,0.07170758226680592
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Lőkös És Társai Építőipari És Kft.,Winner,0.00046522447080716444,0.00012192141934790734,0.12925824588833099,9.307678412598494e-05
KL - Általános közszolgáltatások,Építési beruházás,N - Regionális/helyi szintű,Igen,network_428,network_428_0,Nagyecsed Város Önkormányzat ,Buyer,0.0009304489416143289,0.0017755500850075287,0.14689902614044079,0.0007710364846093263
